Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","90","Guinée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","855.575057","X","Sources internationales sûres",""
"MK","Indicateurs macro","90","Guinée","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2660.235866","X","Sources internationales sûres",""
"MK","Indicateurs macro","90","Guinée","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.765824","Fc","Donnée calculée",""
"MK","Indicateurs macro","61","Guinée équatoriale","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","12200.908721","X","Sources internationales sûres",""
"MK","Indicateurs macro","61","Guinée équatoriale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9667.899671","X","Sources internationales sûres",""
"MK","Indicateurs macro","61","Guinée équatoriale","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1702.827016","X","Sources internationales sûres",""
"MK","Indicateurs macro","61","Guinée équatoriale","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","13.956559","Fc","Donnée calculée",""
"MK","Indicateurs macro","175","Guinée-Bissau","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1350.177012","X","Sources internationales sûres",""
"MK","Indicateurs macro","175","Guinée-Bissau","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","738.550286","X","Sources internationales sûres",""
"MK","Indicateurs macro","175","Guinée-Bissau","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","82.884689","X","Sources internationales sûres",""
"MK","Indicateurs macro","175","Guinée-Bissau","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","6.138802","Fc","Donnée calculée",""
"MK","Indicateurs macro","91","Guyana","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","4748.174334","X","Sources internationales sûres",""
"MK","Indicateurs macro","91","Guyana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6124.922066","X","Sources internationales sûres",""
"MK","Indicateurs macro","91","Guyana","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1476.286647","X","Sources internationales sûres",""
"MK","Indicateurs macro","91","Guyana","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","31.091669","Fc","Donnée calculée",""
"MK","Indicateurs macro","93","Haïti","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","15237.360994","X","Sources internationales sûres",""
"MK","Indicateurs macro","93","Haïti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1387.438826","X","Sources internationales sûres",""
"MK","Indicateurs macro","93","Haïti","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","3079.851547","X","Sources internationales sûres",""
"MK","Indicateurs macro","93","Haïti","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.2125","Fc","Donnée calculée",""
"MK","Indicateurs macro","95","Honduras","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","23136.248046","X","Sources internationales sûres",""
"MK","Indicateurs macro","95","Honduras","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2453.729573","X","Sources internationales sûres",""
"MK","Indicateurs macro","95","Honduras","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","5444.456209","X","Sources internationales sûres",""
"MK","Indicateurs macro","95","Honduras","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.532148","Fc","Donnée calculée",""
"MK","Indicateurs macro","97","Hongrie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","143136.245597","X","Sources internationales sûres",""
"MK","Indicateurs macro","97","Hongrie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","14711.08422","X","Sources internationales sûres",""
"MK","Indicateurs macro","97","Hongrie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","31952.091583","X","Sources internationales sûres",""
"MK","Indicateurs macro","97","Hongrie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.322852","Fc","Donnée calculée",""
"MK","Indicateurs macro","36","Îles Caïmanes","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","5250.264878","X","Sources internationales sûres",""
"MK","Indicateurs macro","36","Îles Caïmanes","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","82835.266764","X","Sources internationales sûres",""
"MK","Indicateurs macro","36","Îles Caïmanes","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","739.158902","X","Sources internationales sûres",""
"MK","Indicateurs macro","36","Îles Caïmanes","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","14.078507","Fc","Donnée calculée",""
"MK","Indicateurs macro","36","Îles Caïmanes","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","19.285488","Fc","Donnée calculée",""
"MK","Indicateurs macro","36","Îles Caïmanes","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","26.743537","Fc","Donnée calculée",""
"MK","Indicateurs macro","47","Îles Cook","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","345.608995","X","Sources internationales sûres",""
"MK","Indicateurs macro","47","Îles Cook","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","19741.188968","X","Sources internationales sûres",""
"MK","Indicateurs macro","47","Îles Cook","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","38.248313","X","Sources internationales sûres",""
"MK","Indicateurs macro","47","Îles Cook","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","11.066932","Fc","Donnée calculée",""
"MK","Indicateurs macro","127","Îles Marshall","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","213.06163","X","Sources internationales sûres",""
"MK","Indicateurs macro","127","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3669.806573","X","Sources internationales sûres",""
"MK","Indicateurs macro","127","Îles Marshall","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","47.385689","X","Sources internationales sûres",""
"MK","Indicateurs macro","127","Îles Marshall","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.240367","Fc","Donnée calculée",""
"MK","Indicateurs macro","25","Îles Salomon","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1483.798754","X","Sources internationales sûres",""
"MK","Indicateurs macro","25","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2332.873855","X","Sources internationales sûres",""
"MK","Indicateurs macro","25","Îles Salomon","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","252.555016","X","Sources internationales sûres",""
"MK","Indicateurs macro","25","Îles Salomon","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.02084","Fc","Donnée calculée",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1022.365","X","Sources internationales sûres",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","27545.870942","X","Sources internationales sûres",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","166.601403","X","Sources internationales sûres",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","16.295687","Fc","Donnée calculée",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1306.77","X","Sources internationales sûres",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","44181.965717","X","Sources internationales sûres",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","312.270249","X","Sources internationales sûres",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.896344","Fc","Donnée calculée",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","0.663","Fc","Donnée calculée",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","1.206","Fc","Donnée calculée",""
"MK","Indicateurs macro","100","Inde","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","2624329.038245","X","Sources internationales sûres",""
"MK","Indicateurs macro","100","Inde","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1960.39034","X","Sources internationales sûres",""
"MK","Indicateurs macro","100","Inde","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","776591.504969","X","Sources internationales sûres",""
"MK","Indicateurs macro","100","Inde","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.592002","Fc","Donnée calculée",""
"MK","Indicateurs macro","100","Inde","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","371450.952928","Fc","Donnée calculée",""
"MK","Indicateurs macro","100","Inde","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","468960.269712","Fc","Donnée calculée",""
"MK","Indicateurs macro","101","Indonésie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1015618.74417","X","Sources internationales sûres",""
"MK","Indicateurs macro","101","Indonésie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3837.578117","X","Sources internationales sûres",""
"MK","Indicateurs macro","101","Indonésie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","326629.47655","X","Sources internationales sûres",""
"MK","Indicateurs macro","101","Indonésie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","32.160639","Fc","Donnée calculée",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","503710.010469","X","Sources internationales sûres",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6243.780412","X","Sources internationales sûres",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","110937.672775","X","Sources internationales sûres",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.024115","Fc","Donnée calculée",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","46996.693048","Fc","Donnée calculée",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","69907.948475","Fc","Donnée calculée",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","187217.652027","X","Sources internationales sûres",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4985.453728","X","Sources internationales sûres",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","29153.093444","X","Sources internationales sûres",""
"MK","Indicateurs macro","103","Iraq","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","15.571765","Fc","Donnée calculée",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","335430.830073","X","Sources internationales sûres",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","70568.302444","X","Sources internationales sûres",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","111510.21126","X","Sources internationales sûres",""
"MK","Indicateurs macro","104","Irlande","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","33.243877","Fc","Donnée calculée",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","3738.452748","Fc","Donnée calculée",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","10204.140549","Fc","Donnée calculée",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","24728.285177","X","Sources internationales sûres",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","73949.769216","X","Sources internationales sûres",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","5383.966139","X","Sources internationales sûres",""
"MK","Indicateurs macro","99","Islande","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","21.772501","Fc","Donnée calculée",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","213.065573","Fc","Donnée calculée",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","527.874358","Fc","Donnée calculée",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","355277.44798","X","Sources internationales sûres",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","43096.069697","X","Sources internationales sûres",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","72042.169521","X","Sources internationales sûres",""
"MK","Indicateurs macro","105","Israël","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.277721","Fc","Donnée calculée",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1961796.197354","X","Sources internationales sûres",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","32333.550863","X","Sources internationales sûres",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","344937.415264","X","Sources internationales sûres",""
"MK","Indicateurs macro","106","Italie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.582734","Fc","Donnée calculée",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","35485.658082","Fc","Donnée calculée",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","63014.971639","Fc","Donnée calculée",""
"MK","Indicateurs macro","109","Jamaïque","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","14808.985267","X","Sources internationales sûres",""
"MK","Indicateurs macro","109","Jamaïque","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5070.097885","X","Sources internationales sûres",""
"MK","Indicateurs macro","109","Jamaïque","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","3277.746834","X","Sources internationales sûres",""
"MK","Indicateurs macro","109","Jamaïque","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.133501","Fc","Donnée calculée",""
"MK","Indicateurs macro","110","Japon","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","4930837.369151","X","Sources internationales sûres",""
"MK","Indicateurs macro","110","Japon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","38672.40774","X","Sources internationales sûres",""
"MK","Indicateurs macro","110","Japon","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1233071.751118","X","Sources internationales sûres",""
"MK","Indicateurs macro","110","Japon","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.00735","Fc","Donnée calculée",""
"MK","Indicateurs macro","112","Jordanie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","41408.450704","X","Sources internationales sûres",""
"MK","Indicateurs macro","112","Jordanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4231.464852","X","Sources internationales sûres",""
"MK","Indicateurs macro","112","Jordanie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","8439.43662","X","Sources internationales sûres",""
"MK","Indicateurs macro","112","Jordanie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.380952","Fc","Donnée calculée",""
"MK","Indicateurs macro","108","Kazakhstan","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","166805.788967","X","Sources internationales sûres",""
"MK","Indicateurs macro","108","Kazakhstan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9225.974208","X","Sources internationales sûres",""
"MK","Indicateurs macro","108","Kazakhstan","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","36192.754861","X","Sources internationales sûres",""
"MK","Indicateurs macro","108","Kazakhstan","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","21.697541","Fc","Donnée calculée",""
"MK","Indicateurs macro","108","Kazakhstan","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","7188.161192","Fc","Donnée calculée",""
"MK","Indicateurs macro","108","Kazakhstan","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","14318.684221","Fc","Donnée calculée",""
"MK","Indicateurs macro","114","Kenya","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","82064.798407","X","Sources internationales sûres",""
"MK","Indicateurs macro","114","Kenya","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1634.068744","X","Sources internationales sûres",""
"MK","Indicateurs macro","114","Kenya","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","16321.612459","X","Sources internationales sûres",""
"MK","Indicateurs macro","114","Kenya","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","19.888689","Fc","Donnée calculée",""
"MK","Indicateurs macro","114","Kenya","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","16311.788727","Fc","Donnée calculée",""
"MK","Indicateurs macro","114","Kenya","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","18780.390443","Fc","Donnée calculée",""
"MK","Indicateurs macro","113","Kirghizistan","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","7702.938395","X","Sources internationales sûres",""
"MK","Indicateurs macro","113","Kirghizistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1244.470221","X","Sources internationales sûres",""
"MK","Indicateurs macro","113","Kirghizistan","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2455.106443","X","Sources internationales sûres",""
"MK","Indicateurs macro","113","Kirghizistan","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","31.872336","Fc","Donnée calculée",""
"MK","Indicateurs macro","83","Kiribati","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","188.197759","X","Sources internationales sûres",""
"MK","Indicateurs macro","83","Kiribati","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1648.572671","X","Sources internationales sûres",""
"MK","Indicateurs macro","83","Kiribati","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","55.512948","X","Sources internationales sûres",""
"MK","Indicateurs macro","83","Kiribati","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.497135","Fc","Donnée calculée",""
"MK","Indicateurs macro","118","Koweït","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","120687.750672","X","Sources internationales sûres",""
"MK","Indicateurs macro","118","Koweït","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","29754.636332","X","Sources internationales sûres",""
"MK","Indicateurs macro","118","Koweït","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","32595.967949","X","Sources internationales sûres",""
"MK","Indicateurs macro","118","Koweït","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.008514","Fc","Donnée calculée",""
"MK","Indicateurs macro","122","Lesotho","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","2304.459267","X","Sources internationales sûres",""
"MK","Indicateurs macro","122","Lesotho","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1101.803397","X","Sources internationales sûres",""
"MK","Indicateurs macro","122","Lesotho","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","631.279684","X","Sources internationales sûres",""
"MK","Indicateurs macro","122","Lesotho","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.393831","Fc","Donnée calculée",""
"MK","Indicateurs macro","122","Lesotho","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","107.889417","Fc","Donnée calculée",""
"MK","Indicateurs macro","122","Lesotho","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","127.467037","Fc","Donnée calculée",""
"MK","Indicateurs macro","119","Lettonie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","30483.806018","X","Sources internationales sûres",""
"MK","Indicateurs macro","119","Lettonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","15623.931572","X","Sources internationales sûres",""
"MK","Indicateurs macro","119","Lettonie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","6284.634413","X","Sources internationales sûres",""
"MK","Indicateurs macro","119","Lettonie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.616305","Fc","Donnée calculée",""
"MK","Indicateurs macro","119","Lettonie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","568.621473","Fc","Donnée calculée",""
"MK","Indicateurs macro","119","Lettonie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","1701.562966","Fc","Donnée calculée",""
"MK","Indicateurs macro","121","Liban","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","53324.800959","X","Sources internationales sûres",""
"MK","Indicateurs macro","121","Liban","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","7819.60467","X","Sources internationales sûres",""
"MK","Indicateurs macro","121","Liban","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","11149.986282","X","Sources internationales sûres",""
"MK","Indicateurs macro","121","Liban","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.909569","Fc","Donnée calculée",""
"MK","Indicateurs macro","123","Libéria","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","2763","X","Sources internationales sûres",""
"MK","Indicateurs macro","123","Libéria","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","587.594046","X","Sources internationales sûres",""
"MK","Indicateurs macro","123","Libéria","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","955","X","Sources internationales sûres",""
"MK","Indicateurs macro","123","Libéria","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","34.56388","Fc","Donnée calculée",""
"MK","Indicateurs macro","124","Libye","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","66121.849984","X","Sources internationales sûres",""
"MK","Indicateurs macro","124","Libye","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10047.807807","X","Sources internationales sûres",""
"MK","Indicateurs macro","124","Libye","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","10868.167643","X","Sources internationales sûres",""
"MK","Indicateurs macro","124","Libye","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","16.436575","Fc","Donnée calculée",""
"MK","Indicateurs macro","125","Liechtenstein","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","6474.31091","X","Sources internationales sûres",""
"MK","Indicateurs macro","125","Liechtenstein","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","171278.066389","X","Sources internationales sûres",""
"MK","Indicateurs macro","125","Liechtenstein","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1681.607286","X","Sources internationales sûres",""
"MK","Indicateurs macro","125","Liechtenstein","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.973533","Fc","Donnée calculée",""
"MK","Indicateurs macro","126","Lituanie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","47758.736932","X","Sources internationales sûres",""
"MK","Indicateurs macro","126","Lituanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","16784.459812","X","Sources internationales sûres",""
"MK","Indicateurs macro","126","Lituanie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","9635.487941","X","Sources internationales sûres",""
"MK","Indicateurs macro","126","Lituanie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.175341","Fc","Donnée calculée",""
"MK","Indicateurs macro","126","Lituanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","1399.229103","Fc","Donnée calculée",""
"MK","Indicateurs macro","126","Lituanie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","3565.405589","Fc","Donnée calculée",""
"MK","Indicateurs macro","256","Luxembourg","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","65712.180343","X","Sources internationales sûres",""
"MK","Indicateurs macro","256","Luxembourg","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","111017.182246","X","Sources internationales sûres",""
"MK","Indicateurs macro","256","Luxembourg","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","11378.239184","X","Sources internationales sûres",""
"MK","Indicateurs macro","256","Luxembourg","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.315267","Fc","Donnée calculée",""
"MK","Indicateurs macro","256","Luxembourg","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","139.946329","Fc","Donnée calculée",""
"MK","Indicateurs macro","256","Luxembourg","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","476.112138","Fc","Donnée calculée",""
"MK","Indicateurs macro","154","Macédoine du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","11307.06119","X","Sources internationales sûres",""
"MK","Indicateurs macro","154","Macédoine du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5430.875559","X","Sources internationales sûres",""
"MK","Indicateurs macro","154","Macédoine du Nord","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2550.641635","X","Sources internationales sûres",""
"MK","Indicateurs macro","154","Macédoine du Nord","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.557954","Fc","Donnée calculée",""
"MK","Indicateurs macro","154","Macédoine du Nord","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","846.073579","Fc","Donnée calculée",""
"MK","Indicateurs macro","154","Macédoine du Nord","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","1527.49108","Fc","Donnée calculée",""
"MK","Indicateurs macro","129","Madagascar","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","13176.313594","X","Sources internationales sûres",""
