Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","454","Malawi","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","10.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","454","Malawi","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","454","Malawi","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","454","Malawi","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.25","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","454","Malawi","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","26.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","454","Malawi","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","45","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","141","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","462","Maldives","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.23","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","462","Maldives","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","1.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","462","Maldives","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","35","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","466","Mali","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","466","Mali","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","466","Mali","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","18","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","466","Mali","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.91","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","466","Mali","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","15.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","466","Mali","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","53","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","86.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","40.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","18","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.25","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","470","Malte","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","8.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","19","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","504","Maroc","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","56.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","504","Maroc","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","23.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","504","Maroc","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","504","Maroc","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.37","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","504","Maroc","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","26.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","504","Maroc","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","15","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","480","Maurice","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","95.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","480","Maurice","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","25.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","480","Maurice","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","480","Maurice","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.97","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","480","Maurice","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","4.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","480","Maurice","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","11.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.63","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","1.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","478","Mauritanie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","15","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","484","Mexique","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","33.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","484","Mexique","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","32.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","484","Mexique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","484","Mexique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","484","Mexique","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","6.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","484","Mexique","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","30","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","8.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","35.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","48.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","496","Mongolie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","31","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","90.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","25.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","127","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.06","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","13.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","35","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","48.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.93","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","16","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","508","Mozambique","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","105","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-4.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","20.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","20","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","5.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","104","Myanmar","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","18","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","69.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","16","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.63","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","516","Namibie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","5.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","516","Namibie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","19","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","67","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","520","Nauru","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.52","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","520","Nauru","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","520","Nauru","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","14.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","64.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","214","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.61","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","7.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","524","Népal","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","38.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","23.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","31","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","9.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","33","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","16.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","14.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","18","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","224","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","42.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","10.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","7.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","34","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","83.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","11","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","15","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","43.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","95.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","29","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","512","Oman","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","93.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","512","Oman","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
